lon,lat,de,dn,du
171.7,-44.125,0.0,0.0,0.0
171.85,-44.125,0.0,0.0,0.0
172,-44.125,0.0,0.0,0.0
172.15,-44.125,0.0,0.0,0.0
172.3,-44.125,0.0,0.0,0.0
172.45,-44.125,0.0,0.0,0.0
172.6,-44.125,0.0,0.0,0.0
172.75,-44.125,0.0,0.0,0.0
172.9,-44.125,0.0,0.0,0.0
173.05,-44.125,0.0,0.0,0.0
173.2,-44.125,0.0,0.0,0.0
173.35,-44.125,0.0,0.0,0.0
173.5,-44.125,0.0,0.0,0.0
173.65,-44.125,0.0,0.0,0.0
171.7,-44,0.0,0.0,0.0
171.85,-44,0.0,0.0,0.0
172,-44,0.00006,-0.00012,-0.00002
172.15,-44,0.00006,-0.00022,-0.00004
172.3,-44,-0.00002,-0.00038,-0.00010
172.45,-44,-0.00014,-0.00056,-0.00018
172.6,-44,-0.00020,-0.00074,-0.00022
172.75,-44,-0.00020,-0.00072,-0.00020
172.9,-44,-0.00024,-0.00048,-0.00012
173.05,-44,-0.00032,-0.00018,-0.00002
173.2,-44,-0.00034,0.00000,0.00002
173.35,-44,-0.00028,0.00006,0.00004
173.5,-44,-0.00016,0.00004,0.00002
173.65,-44,0.0,0.0,0.0
171.7,-43.875,0.0,0.0,0.0
171.85,-43.875,0.00010,-0.00008,0.00000
172,-43.875,0.00018,-0.00022,0.00000
172.15,-43.875,0.00018,-0.00042,-0.00006
172.3,-43.875,0.00002,-0.00070,-0.00016
172.45,-43.875,-0.00036,-0.00116,-0.00038
172.6,-43.875,-0.00044,-0.00166,-0.00050
172.75,-43.875,-0.00034,-0.00168,-0.00050
172.9,-43.875,-0.00048,-0.00098,-0.00024
173.05,-43.875,-0.00070,-0.00022,-0.00002
173.2,-43.875,-0.00076,0.00012,0.00010
173.35,-43.875,-0.00064,0.00018,0.00012
173.5,-43.875,-0.00034,0.00010,0.00006
173.65,-43.875,0.0,0.0,0.0
171.7,-43.75,0.0,0.0,0.0
171.85,-43.75,0.00020,-0.00012,0.00002
172,-43.75,0.00036,-0.00028,0.00004
172.15,-43.75,0.00044,-0.00050,0.00000
172.3,-43.75,0.00028,-0.00086,-0.00012
172.45,-43.75,-0.00042,-0.00154,-0.00042
172.6,-43.75,-0.00096,-0.00312,-0.00076
172.75,-43.75,-0.00070,-0.00370,-0.00080
172.9,-43.75,-0.00064,-0.00158,-0.00034
173.05,-43.75,-0.00120,0.00014,0.00010
173.2,-43.75,-0.00136,0.00052,0.00026
173.35,-43.75,-0.00118,0.00044,0.00028
173.5,-43.75,-0.00058,0.00020,0.00012
173.65,-43.75,0.0,0.0,0.0
171.7,-43.625,0.0,0.0,0.0
171.85,-43.625,0.00032,-0.00012,0.00006
172,-43.625,0.00066,-0.00026,0.00012
172.15,-43.625,0.00096,-0.00042,0.00014
172.3,-43.625,0.00112,-0.00074,0.00010
172.45,-43.625,0.00054,-0.00128,-0.00014
172.6,-43.625,-0.00224,-0.00580,-0.00078
172.75,-43.625,-0.00230,-0.01316,-0.00072
172.9,-43.625,-0.00268,-0.00104,0.00002
173.05,-43.625,-0.00396,0.00160,0.00058
173.2,-43.625,-0.00280,0.00098,0.00056
173.35,-43.625,-0.00168,0.00056,0.00032
173.5,-43.625,-0.00078,0.00026,0.00014
173.65,-43.625,0.0,0.0,0.0
171.7,-43.5,0.0,0.0,0.0
171.85,-43.5,0.00046,-0.00012,0.00010
172,-43.5,0.00098,-0.00022,0.00022
172.15,-43.5,0.00160,-0.00022,0.00036
172.3,-43.5,0.00268,-0.00036,0.00050
172.45,-43.5,0.00518,-0.00062,0.00070
172.6,-43.5,0.01134,-0.00162,0.00034
172.75,-43.5,-0.03982,-0.14718,0.09914
172.9,-43.5,-0.03022,0.00924,-0.00226
173.05,-43.5,-0.00908,0.00188,0.00090
173.2,-43.5,-0.00392,0.00072,0.00068
173.35,-43.5,-0.00198,0.00054,0.00030
173.5,-43.5,-0.00086,0.00028,0.00012
173.65,-43.5,0.0,0.0,0.0
171.7,-43.375,0.0,0.0,0.0
171.85,-43.375,0.00052,-0.00012,0.00012
172,-43.375,0.00120,-0.00026,0.00030
172.15,-43.375,0.00182,-0.00044,0.00042
172.3,-43.375,0.00308,-0.00082,0.00064
172.45,-43.375,0.00594,-0.00192,0.00090
172.6,-43.375,0.01182,-0.00550,0.00034
172.75,-43.375,0.00484,0.01000,-0.00358
172.9,-43.375,-0.00198,0.00406,-0.00186
173.05,-43.375,-0.00340,0.00212,-0.00036
173.2,-43.375,-0.00242,0.00112,0.00004
173.35,-43.375,-0.00146,0.00064,0.00008
173.5,-43.375,-0.00068,0.00030,0.00006
173.65,-43.375,0.0,0.0,0.0
171.7,-43.25,0.0,0.0,0.0
171.85,-43.25,0.00044,-0.00012,0.00010
172,-43.25,0.00092,-0.00026,0.00022
172.15,-43.25,0.00144,-0.00050,0.00034
172.3,-43.25,0.00198,-0.00078,0.00040
172.45,-43.25,0.00246,-0.00106,0.00034
172.6,-43.25,0.00204,-0.00018,-0.00022
172.75,-43.25,0.00102,0.00362,-0.00128
172.9,-43.25,0.00100,0.00374,-0.00128
173.05,-43.25,-0.00008,0.00140,-0.00056
173.2,-43.25,-0.00088,0.00096,-0.00020
173.35,-43.25,-0.00078,0.00058,-0.00006
173.5,-43.25,-0.00042,0.00028,0.00000
173.65,-43.25,0.0,0.0,0.0
171.7,-43.125,0.0,0.0,0.0
171.85,-43.125,0.00030,-0.00008,0.00006
172,-43.125,0.00060,-0.00018,0.00014
172.15,-43.125,0.00092,-0.00030,0.00018
172.3,-43.125,0.00120,-0.00036,0.00018
172.45,-43.125,0.00134,-0.00028,0.00008
172.6,-43.125,0.00108,0.00036,-0.00024
172.75,-43.125,0.00046,0.00166,-0.00066
172.9,-43.125,0.00048,0.00190,-0.00072
173.05,-43.125,0.00030,0.00126,-0.00050
173.2,-43.125,-0.00024,0.00078,-0.00024
173.35,-43.125,-0.00034,0.00046,-0.00010
173.5,-43.125,-0.00020,0.00020,-0.00004
173.65,-43.125,0.0,0.0,0.0
171.7,-43,0.0,0.0,0.0
171.85,-43,0.00016,-0.00004,0.00004
172,-43,0.00030,-0.00008,0.00006
172.15,-43,0.00044,-0.00012,0.00008
172.3,-43,0.00056,-0.00014,0.00006
172.45,-43,0.00060,-0.00004,0.00000
172.6,-43,0.00050,0.00024,-0.00012
172.75,-43,0.00030,0.00068,-0.00028
172.9,-43,0.00022,0.00080,-0.00030
173.05,-43,0.00012,0.00062,-0.00024
173.2,-43,-0.00006,0.00040,-0.00014
173.35,-43,-0.00012,0.00024,-0.00006
173.5,-43,-0.00008,0.00012,-0.00002
173.65,-43,0.0,0.0,0.0
171.7,-42.875,0.0,0.0,0.0
171.85,-42.875,0.0,0.0,0.0
172,-42.875,0.0,0.0,0.0
172.15,-42.875,0.0,0.0,0.0
172.3,-42.875,0.0,0.0,0.0
172.45,-42.875,0.0,0.0,0.0
172.6,-42.875,0.0,0.0,0.0
172.75,-42.875,0.0,0.0,0.0
172.9,-42.875,0.0,0.0,0.0
173.05,-42.875,0.0,0.0,0.0
173.2,-42.875,0.0,0.0,0.0
173.35,-42.875,0.0,0.0,0.0
173.5,-42.875,0.0,0.0,0.0
173.65,-42.875,0.0,0.0,0.0
